Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Ankara, Türkiye",12/13/2022 23:00:00,9.1,9.1,9.1,,,0,,,3.6,228,,17.1,90,96.36,Overcast
"Ankara, Türkiye",12/14/2022 00:00:00,8.5,8.5,8.5,,,0,,,2.3,184,7.6,13.7,90,98.02,Overcast
"Ankara, Türkiye",12/14/2022 01:00:00,7.6,7.6,7.6,,,0,,,4.7,75,,9.2,88,91.79,Overcast
"Ankara, Türkiye",12/14/2022 02:00:00,8.4,8.4,8.4,,,0,,,1.7,87,,13.8,90,97.7,Overcast
"Ankara, Türkiye",12/14/2022 03:00:00,8.4,8.4,8.4,,,6.82,,,0.2,327,7.6,13.7,90,98.7,"Rain, Overcast"
"Ankara, Türkiye",12/14/2022 04:00:00,8.4,8.4,8.4,,,0,,,0.3,338,,17.5,90,98.2,Overcast
"Ankara, Türkiye",12/14/2022 05:00:00,8.4,8.4,8.4,,,0,,,0.8,92,,17.5,90,98.48,Overcast
"Ankara, Türkiye",12/14/2022 06:00:00,8.4,8.4,8.4,,,0,,,0.4,150,,13.6,90,98.98,Overcast
"Ankara, Türkiye",12/14/2022 07:00:00,8.4,8.4,8.4,,,0,,,0.5,68,,13.6,90,97.48,Overcast
"Ankara, Türkiye",12/14/2022 08:00:00,8.4,8.4,8.4,,,0,,,0.7,102,,13,90,98.98,Overcast
"Ankara, Türkiye",12/14/2022 09:00:00,8.4,8.4,8.4,,,7.02,,,0.9,90,3.6,12.9,90.4,98.48,"Rain, Overcast"
"Ankara, Türkiye",12/14/2022 10:00:00,8.4,8.4,8.4,,,0,,,2.5,108,,9.1,91,100,Overcast
"Ankara, Türkiye",12/14/2022 11:00:00,8.5,8.5,8.5,,,0,,,1.3,65,,9.3,92.3,98.7,Overcast
"Ankara, Türkiye",12/14/2022 12:00:00,8.5,8.5,8.5,,,0,,,3.8,80,7.6,9.6,92.3,96.34,Overcast
"Ankara, Türkiye",12/14/2022 13:00:00,9.1,9.1,9.1,,,0,,,1.8,102,,9.8,91.7,93.68,Overcast
"Ankara, Türkiye",12/14/2022 14:00:00,8.9,8.9,8.9,,,0,,,2.7,63,,10,90.4,92.32,Overcast
"Ankara, Türkiye",12/14/2022 15:00:00,9.1,9.1,9.1,,,3.71,,,2.3,51,7.6,10,90.4,90.21,"Rain, Overcast"
"Ankara, Türkiye",12/14/2022 16:00:00,9.3,9.3,9.3,,,0,,,0.3,0,,10,90,91.79,Overcast
"Ankara, Türkiye",12/14/2022 17:00:00,8.7,8.7,8.7,,,0,,,3,55,,10,82.4,94.1,Overcast
"Ankara, Türkiye",12/14/2022 18:00:00,8.2,8.2,8.2,,,0,,,4.4,77,7.6,13.8,82.4,93.37,Overcast
"Ankara, Türkiye",12/14/2022 19:00:00,8.1,8.1,8.1,,,0,,,0.1,52,,13.8,87.6,95.34,Overcast
"Ankara, Türkiye",12/14/2022 20:00:00,7.4,7.4,7.4,,,0,,,0.5,15,,13.8,44.6,97.37,Partially cloudy
"Ankara, Türkiye",12/14/2022 21:00:00,6.6,6.6,6.6,,,0,,,1.9,33,,12.5,33.6,97.16,Partially cloudy
"Ankara, Türkiye",12/14/2022 22:00:00,5.9,5.9,5.9,,,0,,,3.2,38,,12.3,66.3,98.16,Partially cloudy
"Ankara, Türkiye",12/14/2022 23:00:00,5.7,5.7,5.7,,,0,,,3.7,57,,12.9,66.3,98.96,Partially cloudy
"Ankara, Türkiye",12/15/2022 00:00:00,6.1,6.1,6.1,4.7,,0,,,6.9,55,9.4,9.1,82.5,99.71,Overcast
"Ankara, Türkiye",12/15/2022 01:00:00,3.7,3.7,3.7,,,0,,,1.4,0,,1.8,73.7,95.69,Partially cloudy
"Ankara, Türkiye",12/15/2022 02:00:00,6.1,6.1,6.1,5.1,,0,,,5.5,58,,6.6,73.2,98.96,Partially cloudy
"Ankara, Türkiye",12/15/2022 03:00:00,5.5,5.5,5.5,,,0,,,3.4,38,11.2,5.6,41.8,98.96,Partially cloudy
"Ankara, Türkiye",12/15/2022 04:00:00,4.8,4.8,4.8,3.6,,0,,,5.7,60,,5.1,60.5,100,Partially cloudy
"Ankara, Türkiye",12/15/2022 05:00:00,4.6,4.6,4.6,2.5,,0,,,8.9,45,,6.2,59.8,100,Partially cloudy
"Ankara, Türkiye",12/15/2022 06:00:00,4.5,4.5,4.5,2.6,,0,,,7.9,64,16.6,7.8,41.2,98.7,Partially cloudy
"Ankara, Türkiye",12/15/2022 07:00:00,4.1,4.1,4.1,,,0,,,4.1,64,,7.7,77.2,98.99,Overcast
"Ankara, Türkiye",12/15/2022 08:00:00,4.4,4.4,4.4,,,0,,,4.5,72,,7.7,83.1,98.99,Overcast
"Ankara, Türkiye",12/15/2022 09:00:00,5.4,5.4,5.4,,,0.08,,,4,48,16.6,7.8,90.1,99.09,"Rain, Overcast"
"Ankara, Türkiye",12/15/2022 10:00:00,6.2,6.2,6.2,5.4,,0,,,4.9,57,,7,82.6,98.11,Overcast
"Ankara, Türkiye",12/15/2022 11:00:00,8.1,8.1,8.1,,,0,,,4.3,33,,7.1,90,94.06,Overcast
"Ankara, Türkiye",12/15/2022 12:00:00,9.6,9.6,9.6,,,0,,,3.1,59,11.2,7.3,90,90.24,Overcast
"Ankara, Türkiye",12/15/2022 13:00:00,11.1,11.1,11.1,,,0,,,1.5,283,,7.5,90,83.03,Overcast
"Ankara, Türkiye",12/15/2022 14:00:00,12.2,12.2,12.2,,,0,,,4.9,193,,7.7,90,76.78,Overcast
"Ankara, Türkiye",12/15/2022 15:00:00,11.8,11.8,11.8,,,0.01,,,6.6,248,14.8,7.6,90,80.9,"Rain, Overcast"
"Ankara, Türkiye",12/15/2022 16:00:00,11.8,11.8,11.8,,,0,,,1.7,287,,9.9,90,83.78,Overcast
"Ankara, Türkiye",12/15/2022 17:00:00,11.8,11.8,11.8,,,0,,,1.1,220,,10,90,83.73,Overcast
"Ankara, Türkiye",12/15/2022 18:00:00,11.5,11.5,11.5,,,0,,,0.9,251,9.4,7.7,97.5,84.42,Overcast
"Ankara, Türkiye",12/15/2022 19:00:00,11.4,11.4,11.4,,,0,,,0.9,284,,7.7,97.5,87.91,Overcast
"Ankara, Türkiye",12/15/2022 20:00:00,11.4,11.4,11.4,,,0,,,0.3,105,,7.7,90,88.63,Overcast
"Ankara, Türkiye",12/15/2022 21:00:00,11.4,11.4,11.4,,,0.31,,,0.7,243,9.4,7.7,95.1,87.6,"Rain, Overcast"
"Ankara, Türkiye",12/15/2022 22:00:00,11,11,11,,,0,,,1.9,164,,7.7,87.6,89.96,Overcast
"Ankara, Türkiye",12/15/2022 23:00:00,11.2,11.2,11.2,,,0,,,0.4,200,,7.7,87.6,87.73,Overcast
"Ankara, Türkiye",12/16/2022 00:00:00,11.2,11.2,11.2,,,0,,,0.6,178,3.6,10,87.6,87.73,Overcast
"Ankara, Türkiye",12/16/2022 01:00:00,9.2,9.2,9.2,8.4,,0,,,6.5,228,,8.9,88,91.89,Overcast
"Ankara, Türkiye",12/16/2022 02:00:00,9.2,9.2,9.2,8,,0,,,8.3,200,,8.5,88,91.89,Overcast
"Ankara, Türkiye",12/16/2022 03:00:00,9.2,9.2,9.2,8.2,,0,,,7.6,220,,8.5,88,89.58,Overcast
"Ankara, Türkiye",12/16/2022 04:00:00,9.2,9.2,9.2,8.3,,0,,,7.2,170,,8.5,88,91.89,Overcast
"Ankara, Türkiye",12/16/2022 05:00:00,9.2,9.2,9.2,8,,0,,,8.3,180,,7.7,88,91.89,Overcast
"Ankara, Türkiye",12/16/2022 06:00:00,10.4,10.4,10.4,,,0,,,1.2,36,5.4,9.9,78.4,89.09,Overcast
"Ankara, Türkiye",12/16/2022 07:00:00,9.6,9.6,9.6,,,0,,,0.6,40,,9.9,63.3,92.4,Partially cloudy
"Ankara, Türkiye",12/16/2022 08:00:00,9,9,9,,,0,,,0.6,,,7.7,63.3,94.49,Partially cloudy
"Ankara, Türkiye",12/16/2022 09:00:00,9.4,9.4,9.4,,,0,,,0.1,,5.4,6.1,85.4,94.78,Overcast
"Ankara, Türkiye",12/16/2022 10:00:00,10.5,10.5,10.5,,,0,,,0.7,284,,7.8,85.9,93.05,Overcast
"Ankara, Türkiye",12/16/2022 11:00:00,12,12,12,,,0,,,1,260,,16.8,87.8,85.78,Overcast
"Ankara, Türkiye",12/16/2022 12:00:00,13.1,13.1,13.1,,,0,,,1.6,259,3.6,16.8,80.2,78.93,Overcast
"Ankara, Türkiye",12/16/2022 13:00:00,13.6,13.6,13.6,,,0,,,3.7,256,,16.8,81.9,76.2,Overcast
"Ankara, Türkiye",12/16/2022 14:00:00,14.8,14.8,14.8,,,0,,,2,276,,17.5,81.9,69.49,Overcast
"Ankara, Türkiye",12/16/2022 15:00:00,15.1,15.1,15.1,,,0,,,4,199,9.4,17.5,81.9,66.82,Overcast
"Ankara, Türkiye",12/16/2022 16:00:00,15.5,15.5,15.5,,,0,,,0.6,190,,17.5,89.4,66.2,Overcast
"Ankara, Türkiye",12/16/2022 17:00:00,14.8,14.8,14.8,,,0,,,0.3,330,,17.5,76.6,68.83,Overcast
"Ankara, Türkiye",12/16/2022 18:00:00,12.8,12.8,12.8,,,0,,,0.3,309,5.4,17.5,43.7,77.96,Partially cloudy
"Ankara, Türkiye",12/16/2022 19:00:00,11.5,11.5,11.5,,,0,,,0.1,338,,17.5,43.7,86.43,Partially cloudy
"Ankara, Türkiye",12/16/2022 20:00:00,10.5,10.5,10.5,,,0,,,1.7,19,,17,37.9,88.31,Partially cloudy
"Ankara, Türkiye",12/16/2022 21:00:00,9.3,9.3,9.3,,,0,,,1.7,20,5.4,16.5,37.9,90.98,Partially cloudy
"Ankara, Türkiye",12/16/2022 22:00:00,8.4,8.4,8.4,,,0,,,2.7,29,,16.9,37.9,92.33,Partially cloudy
"Ankara, Türkiye",12/16/2022 23:00:00,7.9,7.9,7.9,,,0,,,1.4,38,,16.1,3.1,93.53,Clear
"Ankara, Türkiye",12/17/2022 00:00:00,7.2,7.2,7.2,,,0,,,1.7,32,5.4,12.2,0,93.62,Clear
"Ankara, Türkiye",12/17/2022 01:00:00,6.9,6.9,6.9,,,0,,,3.4,47,,6.9,0,95.85,Clear
"Ankara, Türkiye",12/17/2022 02:00:00,6.3,6.3,6.3,,,0,,,1.4,29,,6.5,15.1,95.92,Clear
"Ankara, Türkiye",12/17/2022 03:00:00,5.7,5.7,5.7,,,0,,,2.7,39,9.4,3.4,15.1,96.41,Clear
"Ankara, Türkiye",12/17/2022 04:00:00,5.3,5.3,5.3,,,0,,,2.9,39,,1.8,17.9,96.9,Clear
"Ankara, Türkiye",12/17/2022 05:00:00,5,5,5,,,0,,,4.3,47,,1.1,13.8,97.12,Clear
"Ankara, Türkiye",12/17/2022 06:00:00,4.6,4.6,4.6,3.4,,0,,,5.9,49,11.2,1.1,21.2,97.4,Clear
"Ankara, Türkiye",12/17/2022 07:00:00,4.4,4.4,4.4,,,0,,,4.1,29,,1.1,15,98.95,Clear
"Ankara, Türkiye",12/17/2022 08:00:00,3.9,3.9,3.9,2.4,,0,,,6.3,30,,1.8,15,99.47,Clear
"Ankara, Türkiye",12/17/2022 09:00:00,4.1,4.1,4.1,2.6,,0,,,6.2,29,13,1.8,22,100,Clear
"Ankara, Türkiye",12/17/2022 10:00:00,5.6,5.6,5.6,4.3,,0,,,6.3,40,,3.8,22,100,Clear
"Ankara, Türkiye",12/17/2022 11:00:00,8,8,8,,,0,,,4.4,40,,4.3,29.3,95.98,Partially cloudy
"Ankara, Türkiye",12/17/2022 12:00:00,9.9,9.9,9.9,,,0,,,4.3,50,14.8,4.8,15.6,85.74,Clear
"Ankara, Türkiye",12/17/2022 13:00:00,11.7,11.7,11.7,,,0,,,4.7,50,,12.5,20.1,80.88,Clear
"Ankara, Türkiye",12/17/2022 14:00:00,13,13,13,,,0,,,3.4,42,,16.9,24,75.58,Clear
"Ankara, Türkiye",12/17/2022 15:00:00,13.7,13.7,13.7,,,0,,,4.1,24,14.8,17.3,24,73.25,Clear
"Ankara, Türkiye",12/17/2022 16:00:00,14.9,14.9,14.9,,,0,,,0.6,,,17.5,50,69.85,Partially cloudy
"Ankara, Türkiye",12/17/2022 17:00:00,13.5,13.5,13.5,,,0,,,1.2,310,,17.5,45.1,75.06,Partially cloudy
"Ankara, Türkiye",12/17/2022 18:00:00,10.9,10.9,10.9,,,0,,,1.9,9,5.4,17.4,37.6,84.72,Partially cloudy
"Ankara, Türkiye",12/17/2022 19:00:00,9.5,9.5,9.5,,,0,,,1.6,29,,17.1,66.9,88.94,Partially cloudy
"Ankara, Türkiye",12/17/2022 20:00:00,8.4,8.4,8.4,,,0,,,2.3,26,,16.7,10.2,94.65,Clear
"Ankara, Türkiye",12/17/2022 21:00:00,8,8,8,,,0,,,1.5,20,5.4,16.4,10.8,94.14,Clear
"Ankara, Türkiye",12/17/2022 22:00:00,7.4,7.4,7.4,,,0,,,2.7,53,,16,10.8,94.97,Clear
"Ankara, Türkiye",12/17/2022 23:00:00,6.7,6.7,6.7,,,0,,,0.5,,,15.8,13.2,95.66,Clear
"Ankara, Türkiye",12/18/2022 00:00:00,5.6,5.6,5.6,,,0,,,3.4,39,5.4,7.8,13.2,95.62,Clear
"Ankara, Türkiye",12/18/2022 01:00:00,5.2,5.2,5.2,,,0,,,2.8,45,,1,65,97.41,Partially cloudy
"Ankara, Türkiye",12/18/2022 02:00:00,4.8,4.8,4.8,,,0,,,2.8,43,,7.7,62,98.44,Partially cloudy
"Ankara, Türkiye",12/18/2022 03:00:00,4.8,4.8,4.8,,,0,,,2.7,29,13,7.7,62,99.48,Partially cloudy
"Ankara, Türkiye",12/18/2022 04:00:00,5,5,5,,,0,,,2.1,56,,7.7,51.5,100,Partially cloudy
"Ankara, Türkiye",12/18/2022 05:00:00,5,5,5,,,0,,,3.2,54,,7.7,61.2,100,Partially cloudy
"Ankara, Türkiye",12/18/2022 06:00:00,5,5,5,,,0,,,4.1,40,13,7.9,66.9,100,Partially cloudy
"Ankara, Türkiye",12/18/2022 07:00:00,5.4,5.4,5.4,,,0,,,2.7,1,,7.3,91.4,99.48,Overcast
"Ankara, Türkiye",12/18/2022 08:00:00,5.9,5.9,5.9,,,0,,,2,45,,7.3,92.2,99.48,Overcast
"Ankara, Türkiye",12/18/2022 09:00:00,6.4,6.4,6.4,,,0,,,3.6,64,13,5.3,83,100,Overcast
"Ankara, Türkiye",12/18/2022 10:00:00,7.4,7.4,7.4,,,0,,,3.3,38,,5.6,98.1,97.46,Overcast
"Ankara, Türkiye",12/18/2022 11:00:00,8.3,8.3,8.3,,,0,,,3.3,50,,5.9,97.5,96.61,Overcast
"Ankara, Türkiye",12/18/2022 12:00:00,9,9,9,,,0,,,4.1,58,9.4,6.8,97.5,93.93,Overcast
"Ankara, Türkiye",12/18/2022 13:00:00,10,10,10,,,0,,,2,40,,6.8,97.5,91.16,Overcast
"Ankara, Türkiye",12/18/2022 14:00:00,10.4,10.4,10.4,,,0,,,3,51,,7,97.5,88.77,Overcast
"Ankara, Türkiye",12/18/2022 15:00:00,10.8,10.8,10.8,,,0,,,4.2,36,9.4,5.5,90.4,87.91,Overcast
"Ankara, Türkiye",12/18/2022 16:00:00,10.8,10.8,10.8,,,0,,,4.2,24,,5.5,82.8,85.47,Overcast
"Ankara, Türkiye",12/18/2022 17:00:00,10.2,10.2,10.2,,,0,,,5.8,23,,6.8,77.2,89.92,Overcast
"Ankara, Türkiye",12/18/2022 18:00:00,9.4,9.4,9.4,8.4,,0,,,7.7,28,13,6.2,92.2,91.71,Overcast
"Ankara, Türkiye",12/18/2022 19:00:00,8.7,8.7,8.7,7.7,,0,,,6.9,33,,5.5,95.1,94.89,Overcast
"Ankara, Türkiye",12/18/2022 20:00:00,8.6,8.6,8.6,8.1,,0,,,5.3,51,,5.6,97.5,95.86,Overcast
"Ankara, Türkiye",12/18/2022 21:00:00,8.2,8.2,8.2,7.3,,0,,,6.6,75,13,5.5,97.4,97.34,Overcast
"Ankara, Türkiye",12/18/2022 22:00:00,8.4,8.4,8.4,7.5,,0,,,6.6,56,,5.5,98,95.86,Overcast
"Ankara, Türkiye",12/18/2022 23:00:00,8.4,8.4,8.4,8,,0,,,5,38,,5.5,98,96.84,Overcast
"Ankara, Türkiye",12/19/2022 00:00:00,8,8,8,,,0,,,4.7,62,11.2,5.4,98,97.11,Overcast
"Ankara, Türkiye",12/19/2022 01:00:00,7.5,7.5,7.5,,,0,,,4.6,59,,5.5,98,98.48,Overcast
"Ankara, Türkiye",12/19/2022 02:00:00,7.6,7.6,7.6,,,0,,,2.6,68,,4.5,98,97.09,Overcast
"Ankara, Türkiye",12/19/2022 03:00:00,7.3,7.3,7.3,,,0,,,2.8,106,11.2,4.5,98,97.58,Overcast
"Ankara, Türkiye",12/19/2022 04:00:00,7.4,7.4,7.4,,,0,,,1.5,107,,4.4,98,96.31,Overcast
"Ankara, Türkiye",12/19/2022 05:00:00,6.6,6.6,6.6,,,0,,,3.7,109,,4.5,98,99.91,Overcast
"Ankara, Türkiye",12/19/2022 06:00:00,6.3,6.3,6.3,,,0,,,3.8,112,7.6,4.6,98,99.91,Overcast
"Ankara, Türkiye",12/19/2022 07:00:00,6.3,6.3,6.3,,,0,,,2.2,116,,4.5,98,99.91,Overcast
"Ankara, Türkiye",12/19/2022 08:00:00,6.5,6.5,6.5,,,0,,,3.5,112,,4.4,98.1,99.62,Overcast
"Ankara, Türkiye",12/19/2022 09:00:00,6.6,6.6,6.6,,,0,,,3.1,130,7.6,3.9,98.1,98.69,Overcast
"Ankara, Türkiye",12/19/2022 10:00:00,7.1,7.1,7.1,,,0,,,0.8,63,,3.5,99.3,97.08,Overcast
"Ankara, Türkiye",12/19/2022 11:00:00,7.7,7.7,7.7,,,0,,,1.4,348,,4,97.5,93.23,Overcast
"Ankara, Türkiye",12/19/2022 12:00:00,7.8,7.8,7.8,,,0,,,3.3,32,5.4,5.4,97.5,90.68,Overcast
"Ankara, Türkiye",12/19/2022 13:00:00,8.4,8.4,8.4,,,0,,,2.7,345,,5.5,97.5,86.41,Overcast
"Ankara, Türkiye",12/19/2022 14:00:00,8.6,8.6,8.6,,,0,,,3.7,15,,5.5,97.5,78.57,Overcast
"Ankara, Türkiye",12/19/2022 15:00:00,8.5,8.5,8.5,8,,0,,,5.5,341,11.2,5.5,97.5,70.51,Overcast
"Ankara, Türkiye",12/19/2022 16:00:00,8.3,8.3,8.3,7.5,,0,,,6.5,337,,5.5,97.5,66.57,Overcast
"Ankara, Türkiye",12/19/2022 17:00:00,8.1,8.1,8.1,7,,0,,,7.4,6,,6.2,97.5,66.27,Overcast
"Ankara, Türkiye",12/19/2022 18:00:00,7.2,7.2,7.2,5,,0,,,11.7,354,16.6,7,90,63.9,Overcast
"Ankara, Türkiye",12/19/2022 19:00:00,6.2,6.2,6.2,3.6,,0,,,12.5,16,,10,97.5,63.59,Overcast
"Ankara, Türkiye",12/19/2022 20:00:00,5.3,5.3,5.3,2.9,,0,,,10.9,5,,10,97.5,65.82,Overcast
"Ankara, Türkiye",12/19/2022 21:00:00,4.7,4.7,4.7,2.2,,0,,,10.5,12,22.3,10,67.4,67.57,Partially cloudy
"Ankara, Türkiye",12/19/2022 22:00:00,4.1,4.1,4.1,1.6,,0,,,9.7,3,,10,65,67.74,Partially cloudy
"Ankara, Türkiye",12/19/2022 23:00:00,4.1,4.1,4.1,1.3,,0,,,11.2,16,,10,87.6,68.12,Overcast
"Ankara, Türkiye",12/20/2022 00:00:00,3.7,3.7,3.7,0.8,,0,,,11.7,23,24.1,10,95.1,69.11,Overcast
"Ankara, Türkiye",12/20/2022 01:00:00,3.3,3.3,3.3,-0.1,,0,,,13.4,15,,10,95.1,68.19,Overcast
"Ankara, Türkiye",12/20/2022 02:00:00,3.2,3.2,3.2,0,,0,,,12.5,29,,10,93.5,67.82,Overcast
"Ankara, Türkiye",12/20/2022 03:00:00,2.8,2.8,2.8,-0.8,,0,,,14.5,36,27.7,10,93.5,67.73,Overcast
"Ankara, Türkiye",12/20/2022 04:00:00,2.4,2.4,2.4,-1.5,,0,,,15.6,29,,10,85.9,67.85,Overcast
"Ankara, Türkiye",12/20/2022 05:00:00,2.2,2.2,2.2,-1.4,,0,,,13.5,28,,10,77.8,66.11,Overcast
"Ankara, Türkiye",12/20/2022 06:00:00,1.8,1.8,1.8,-2,,0,,,14.3,30,31.7,10,82.5,67.42,Overcast
"Ankara, Türkiye",12/20/2022 07:00:00,2,2,2,-2.4,,0,,,17.8,37,,10,87.8,66.33,Overcast
"Ankara, Türkiye",12/20/2022 08:00:00,2,2,2,-2.8,,0,,,21.1,42,,10,80.2,68.59,Overcast
"Ankara, Türkiye",12/20/2022 09:00:00,2,2,2,-2,,0,,,15.8,43,33.5,10,65.2,69.93,Partially cloudy
"Ankara, Türkiye",12/20/2022 10:00:00,2.2,2.2,2.2,-1.4,,0,,,13.5,33,,17.5,65.2,69.92,Partially cloudy
"Ankara, Türkiye",12/20/2022 11:00:00,2.1,2.1,2.1,-1.9,,0,,,15,27,,17.5,80.2,66.22,Overcast
"Ankara, Türkiye",12/20/2022 12:00:00,2.8,2.8,2.8,-1.4,,0,,,17.7,34,25.9,17.5,77.8,61.36,Overcast
"Ankara, Türkiye",12/20/2022 13:00:00,2.8,2.8,2.8,-0.9,,0,,,14.7,32,,17.5,62.8,55.86,Partially cloudy
"Ankara, Türkiye",12/20/2022 14:00:00,2.7,2.7,2.7,-0.8,,0,,,13.6,43,,17.5,65.2,55.23,Partially cloudy
"Ankara, Türkiye",12/20/2022 15:00:00,3,3,3,-0.1,,0,,,11.7,61,29.5,17.5,50,54.96,Partially cloudy
"Ankara, Türkiye",12/20/2022 16:00:00,3.1,3.1,3.1,0,,0,,,12.1,46,,17.5,39.8,51.94,Partially cloudy
"Ankara, Türkiye",12/20/2022 17:00:00,2.7,2.7,2.7,-0.8,,0,,,13.3,54,,17.5,37.4,55.17,Partially cloudy
"Ankara, Türkiye",12/20/2022 18:00:00,2,2,2,-0.4,,0,,,8.2,56,24.1,17.5,14.8,57.88,Clear
"Ankara, Türkiye",12/20/2022 19:00:00,1.2,1.2,1.2,-0.9,,0,,,6.8,66,,17.5,12.5,62.6,Clear
"Ankara, Türkiye",12/20/2022 20:00:00,0.6,0.6,0.6,-2,,0,,,8.1,57,,17.5,30,65.91,Partially cloudy
"Ankara, Türkiye",12/20/2022 21:00:00,0.1,0.1,0.1,,,0,,,4.2,41,24.1,17.5,,69.79,Clear
"Ankara, Türkiye",12/20/2022 22:00:00,-0.2,-0.2,-0.2,-2.7,,0,,,7.2,45,,17.5,50,72.6,Partially cloudy
"Ankara, Türkiye",12/20/2022 23:00:00,-0.4,-0.4,-0.4,,,0,,,3.7,19,,17.5,50,73.46,Partially cloudy
"Ankara, Türkiye",12/21/2022 00:00:00,-0.7,-0.7,-0.7,-2.3,,0,,,4.9,35,13,17.5,,74.93,Clear
"Ankara, Türkiye",12/21/2022 01:00:00,-0.9,-0.9,-0.9,-2.7,,0,,,5.1,39,,17.5,50,76.75,Partially cloudy
"Ankara, Türkiye",12/21/2022 02:00:00,-0.9,-0.9,-0.9,-2.7,,0,,,5.3,38,,17.5,30,76.66,Partially cloudy
"Ankara, Türkiye",12/21/2022 03:00:00,-0.9,-0.9,-0.9,,,0,,,3.1,39,13,17.5,38.2,76.48,Partially cloudy
"Ankara, Türkiye",12/21/2022 04:00:00,-1,-1,-1,,,0,,,0.6,78,,17.5,41.2,78.31,Partially cloudy
"Ankara, Türkiye",12/21/2022 05:00:00,-0.9,-0.9,-0.9,,,0,,,0.6,10,,17.5,63.5,76.59,Partially cloudy
"Ankara, Türkiye",12/21/2022 06:00:00,-0.4,-0.4,-0.4,,,0,,,0.8,20,7.6,17.5,63,76.95,Partially cloudy
"Ankara, Türkiye",12/21/2022 07:00:00,-0.6,-0.6,-0.6,,,0,,,1,12,,17.5,61.4,76.92,Partially cloudy
"Ankara, Türkiye",12/21/2022 08:00:00,-0.6,-0.6,-0.6,,,0,,,1,283,,17.5,39.8,76.84,Partially cloudy
"Ankara, Türkiye",12/21/2022 09:00:00,-0.5,-0.5,-0.5,,,0,,,0.9,20,7.6,17.5,19.6,77.49,Clear
"Ankara, Türkiye",12/21/2022 10:00:00,0,0,0,,,0,,,1.3,312,,8.5,57.3,76.21,Partially cloudy
"Ankara, Türkiye",12/21/2022 11:00:00,1.4,1.4,1.4,,,0,,,1.9,55,,8.5,56.1,72.1,Partially cloudy
"Ankara, Türkiye",12/21/2022 12:00:00,4.6,4.6,4.6,3.7,,0,,,4.9,27,11.2,8.5,56.3,68.77,Partially cloudy
"Ankara, Türkiye",12/21/2022 13:00:00,5.2,5.2,5.2,,,0,,,3.9,30,,11.5,39.8,61.39,Partially cloudy
"Ankara, Türkiye",12/21/2022 14:00:00,6,6,6,,,0,,,4,358,,17.5,45,59.75,Partially cloudy
"Ankara, Türkiye",12/21/2022 15:00:00,6.1,6.1,6.1,,,0,,,2.9,39,11.2,17.5,37.9,59.88,Partially cloudy
"Ankara, Türkiye",12/21/2022 16:00:00,6.8,6.8,6.8,,,0,,,2.7,254,,17.5,27.9,59.13,Partially cloudy
"Ankara, Türkiye",12/21/2022 17:00:00,5.1,5.1,5.1,3.6,,0,,,6.9,249,,17.5,27.9,62.29,Partially cloudy
"Ankara, Türkiye",12/21/2022 18:00:00,4.1,4.1,4.1,,,0,,,1.6,253,9.4,17.5,27.2,67.86,Partially cloudy
"Ankara, Türkiye",12/21/2022 19:00:00,2.8,2.8,2.8,,,0,,,1.8,262,,17.5,,73.3,Clear
"Ankara, Türkiye",12/21/2022 20:00:00,2.1,2.1,2.1,,,0,,,2.1,196,,17.5,,76.4,Clear
"Ankara, Türkiye",12/21/2022 21:00:00,1.3,1.3,1.3,,,0,,,1.6,160,9.4,17.5,,80.09,Clear
"Ankara, Türkiye",12/21/2022 22:00:00,0.9,0.9,0.9,,,0,,,0.2,339,,17.5,,81.06,Clear
"Ankara, Türkiye",12/21/2022 23:00:00,0.5,0.5,0.5,,,0,,,0.2,338,,17.5,,84.89,Clear
"Ankara, Türkiye",12/22/2022 00:00:00,0,0,0,,,0,,,2.8,236,5.4,17.5,,86.64,Clear
"Ankara, Türkiye",12/22/2022 01:00:00,-0.3,-0.3,-0.3,,,0,,,0.1,349,,17.5,88.9,86,Overcast
"Ankara, Türkiye",12/22/2022 02:00:00,0,0,0,,,0,,,0,345,,17,49,85.95,Partially cloudy
"Ankara, Türkiye",12/22/2022 03:00:00,0.6,0.6,0.6,,,0,,,0.2,4,7.6,17,59.3,86.46,Partially cloudy
"Ankara, Türkiye",12/22/2022 04:00:00,1,1,1,,,0,,,0.2,210,,9.5,82.4,85.42,Overcast
"Ankara, Türkiye",12/22/2022 05:00:00,1.3,1.3,1.3,,,0,,,0.6,67,,9.5,77.2,83.39,Overcast
"Ankara, Türkiye",12/22/2022 06:00:00,1.2,1.2,1.2,,,0,,,1.6,125,7.6,9.5,82.4,86.65,Overcast
"Ankara, Türkiye",12/22/2022 07:00:00,1,1,1,-0.5,,0,,,5,40,,9.5,82.4,89.04,Overcast
"Ankara, Türkiye",12/22/2022 08:00:00,1.1,1.1,1.1,,,0,,,4.4,49,,9.3,83,88.52,Overcast
"Ankara, Türkiye",12/22/2022 09:00:00,1.5,1.5,1.5,-0.6,,0,,,6.9,56,11.2,7,85.3,86.24,Overcast
"Ankara, Türkiye",12/22/2022 10:00:00,1.6,1.6,1.6,,,0,,,2.6,57,,4.8,99.4,85.24,Overcast
